ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR8621,Archivo Histórico Provincial de Sevilla,1710,particular,información,"España, Madrid","España, Sevilla, Gelo de Cabildo",Bartolomé de Toledo Ramírez de Arellano,Alonso de Puga y Parcero,"Mayorazgo,Propiedades,Deudas,Agricultura,Precios"
PSCR8622,Archivo Histórico Provincial de Sevilla,1710,particular,información,"España, Madrid","España, Sevilla, Gelo de Cabildo",Bartolomé de Toledo Ramírez de Arellano,Alonso de Puga y Parcero,"Correspondencia,Familia,Clero,Propiedades,Agricultura"
PSCR8623,Archivo Histórico Provincial de Sevilla,1710,particular,petición,"España, Madrid","España, Sevilla, Gelo de Cabildo",Bartolomé de Toledo Ramírez de Arellano,Alonso de Puga y Parcero,"Correspondencia,Correo,Enfermedad,Familia,Criados,Propiedades"
PSCR8624,Archivo Histórico Provincial de Sevilla,1710,familiar,presentación de disculpas,"España, Madrid","España, Sevilla",Bartolomé de Toledo Ramírez de Arellano,Catalina Ramírez de Arellano y Navarrete,"Familia,Enfermedad,Dinero,Propiedades,Agricultura,Precios"
PSCR8625,Archivo Histórico Provincial de Sevilla,1710,familiar,información,"España, Sevilla","España, Sevilla",Tomás Ramírez de Arellano y Navarrete,Catalina Ramírez de Arellano y Navarrete,"Familia,Administración,Propiedades,Mayorazgo"
PSCR8626,Archivo Histórico Nacional,1738-1739,,queja,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Amor,Rechazo"
PSCR8627,Archivo Histórico Nacional,1738-1739,,aviso,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Dinero,Cita"
PSCR8628,Archivo Histórico Nacional,1738-1739,,aviso,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Alimentos"
PSCR8629,Archivo Histórico Nacional,1739,,debate,"España, Toledo","España, Toledo",Francisco Antonio de Villar del Saz,Josefa Moreno y Suárez,"Sexo,Acoso,Doctrina"
PSCR8630,Archivo Histórico Nacional,1742,,pregunta,"España, Guadalajara, Córcoles","España, Guadalajara, Fuentelencina",Miguel Prieto,José de Casas,"Predicador,Doctrina,Sermones"
PSCR8631,Archivo Histórico Nacional,1742,,información,"España, Guadalajara, Fuentelencina","España, Guadalajara, Córcoles",José de Casas,Miguel Prieto,"Predicador,Doctrina,Sermones,Escotismo,Santo Tomás de Aquino,Juan Duns Scoto"
PSCR8632,Archivo Histórico Nacional,1742,,información,"España, Guadalajara, Fuentelencina","España, Guadalajara, Córcoles",Ambrosio Pérez Rey,Miguel Prieto,"Predicador,Doctrina,Sermones,Escotismo,Santo Tomás de Aquino,Juan Duns Scoto"
PSCR9501,Archivo Histórico Provincial de Sevilla,1710,particular,petición,"España, Sevilla","España, Sevilla",Diego Gil,Teresa de Arellano,"Dinero,Correspondencia"
PSCR9502,Archivo Histórico Provincial de Sevilla,1710,particular,información,"España, Sevilla","España, Sevilla",Fernando Puche y Cardona,Hermenegildo Hurtado de Mendoza,"Mayorazgo,Propiedades"
PSCR9503,Archivo Histórico Provincial de Sevilla,1715,ami.,pésame,"España, Madrid","España, Sevilla",Petronila de Luna y Torres,Catalina Ramírez de Arellano y Navarrete,"Defunción,Familia"
PSCR9504,Archivo Histórico Provincial de Sevilla,1715,particular,aviso,"España, Sevilla","España, Sevilla",José Bernardo de Quirós,Hermenegildo Hurtado de Mendoza,"Dinero,Vivienda,Albañilería"
PSCR9554,Archivo Histórico Provincial de Burgos,1734,ami.,petición,"España, Burgos, Villalaín","España, Burgos, Villalaín",Marcos de la Peña,Bartolomé Manuel de Isla Angulo,"Dinero,Clero,Alimentos,Enfermedad"
PSCR9555,Archivo Histórico Provincial de Burgos,1734,ami.,información,"España, Burgos, Villalaín","España, Burgos, Villalaín",Bartolomé Manuel de Isla Angulo,Marcos de la Peña,"Dinero,Ayuda"
PSCR9556,Archivo Histórico Provincial de Burgos,1789,ami.,información,"España, Madrid","España, Burgos, Espinosa de los Monteros",Santiago Ruiz de Santayana,José de Arana y Salazar,"Dinero,Alhajas,Herencia"
PSCR9558,Archivo Histórico Provincial de Burgos,1755,particular,información,"España, Vizcaya, Matienzo de Carranza","España, Burgos",Lorenzo Gil de la Cuadra,Pedro Tomé González,"Enfermedad,Medicina,Dinero"
PSCR9559,Archivo Histórico Provincial de Burgos,1755,particular,agradecimiento,"España, Vizcaya, Matienzo de Carranza","España, Burgos",Lorenzo Gil de la Cuadra,Pedro Tomé González,"Enfermedad,Medicina,Dinero,Meteorología"
PSCR9560,Archivo Histórico Provincial de Burgos,1755,particular,aviso,"España, Segovia","España, Burgos",Manuel de la Barcía,Pedro Tomé González,"Comercio,Compraventa,Textiles,Transportes,Dinero,Precios"
PSCR9561,Archivo Histórico Provincial de Burgos,1754,particular,aviso,"España, Madrid","España, Burgos",Margarita Luisa Dutillot,Pedro Tomé González,"Comercio,Compraventa,Dinero,Alimentos,Familia"
PSCR9562,Archivo Histórico Provincial de Burgos,1756,familiar,información,"España, Vizcaya, Bilbao","España, Burgos",Juan Bautista Velixarraga,Pedro Tomé González,"Familia,Matrimonio,Dote,Textiles,Comercio,Precios"
PSCR9576,Archivo Histórico Provincial de Burgos,1751,particular,aviso,"España, Madrid","España, Burgos",Tomás de la Puente y Velasco,Pedro Tomé González,Dinero
PSCR9577,Archivo Histórico Provincial de Burgos,1751,particular,aviso,"España, Madrid","España, Burgos",Tomás de la Puente y Velasco,Pedro Tomé González,Dinero
PSCR9578,Archivo Histórico Provincial de Burgos,1752,particular,petición,"España, Madrid","España, Burgos",Tomás de la Puente y Velasco,Pedro Tomé González,"Dinero,Correo"
PSCR9579,Archivo Histórico Provincial de Burgos,1751,familiar,felicitación,"España, Burgos","Italia, Roma",Pedro Tomé González,Pedro Tomé Carrera,"Clero,Rentas,Merced,Ayuda,Familia"
PSCR9580,Archivo Histórico Provincial de Burgos,1751,familiar,petición,"España, Burgos","Italia, Roma",Pedro Tomé González,Pedro Tomé Carrera,"Clero,Rentas,Dinero,Cereales"
PSCR9581,Archivo Histórico Provincial de Burgos,1751,familiar,aviso,"España, Burgos","Italia, Roma",Pedro Tomé González,Pedro Tomé Carrera,"Familia,Clero,Rentas"
PSCR9582,Archivo Histórico Provincial de Burgos,1751,familiar,felicitación,"España, Burgos","Italia, Roma",Pedro Tomé González,Pedro Tomé Carrera,"Familia,Clero,Ayuda,Merced,Rentas"
PSCR9583,Archivo Histórico Provincial de Burgos,1752,familiar,reproche,"España, Burgos","Italia, Roma",Pedro Tomé González,Pedro Tomé Carrera,"Familia,Correspondencia,Clero,Ayuda,Merced"
PSCR9584,Archivo Histórico Provincial de Burgos,1744,particular,información,"España, Burgos","España, Burgos",Ildefonso Antonio de Pando,Pedro Tomé González,"Limosna,Precios"
PSCR9585,Archivo Histórico Provincial de Burgos,1755,familiar,información,"España, Madrid","España, Burgos",Fernando Tomé Carrera,Pedro Tomé González,"Familia,Enfermedad,Precios"
PSCR9586,Archivo Histórico Provincial de Burgos,1751,particular,aviso,"España, Madrid","España, Burgos",Carlos María Marraci,Pedro Tomé González,Dinero
PSCR9587,Archivo Histórico Provincial de Burgos,1752,particular,aviso,"España, Barcelona","España, Burgos",Juan García Barrio,Pedro Tomé González,"Dinero,Ayuda"
PSCR9588,Archivo Histórico Provincial de Burgos,1741,particular,petición,"España, Burgos, Villovela de Esgueva","España, Burgos, Torresandino",Francisco de Casas,Manuel Vázquez Zamora,"Vivienda,Arrendamiento"
PSCR9589,Archivo Histórico Provincial de Burgos,1741,particular,declaración,"España, Burgos, Torresandino","España, Burgos, Villovela de Esgueva",Manuel Vázquez Zamora,Francisco Casas,Vivienda
PSCR9590,Archivo Histórico Provincial de Burgos,1729,ami.,información,"España, Burgos, Villovela de Esgueva","España, Burgos, Villovela de Esgueva",Francisco de Casas,José Aguado,"Familia,Justicia"
PSCR9591,Archivo Histórico Provincial de Burgos,1728,particular,aviso,"España, Burgos, Cilleruelo de Abajo","España, Burgos, Villovela de Esgueva",Juan Gutiérrez,Francisco de Casas,Alimentos
PSCR9592,Archivo Histórico Provincial de Burgos,1726,particular,felicitación,"España, Valladolid","España, Burgos, Villovela de Esgueva",Andrés Varela,Francisco de Casas,Fiesta religiosa
PSCR9593,Arxiu Històric de la Universitat de València,1751,familiar,petición,"Africa, Argelia, Argel","España, Valencia",Pedro Boronat,Francisco Boronat,"Cautivos,Dinero,Familia"
PSCR9594,Arxiu Històric de la Universitat de València,1732,particular,saludos,"España, Barcelona","España, Valencia, Gandía",Vicente Juan,Francisco Costa,"Jesuitas,Clero,Salud"
PSCR9595,Arxiu Històric de la Universitat de València,1757,particular,consejo,"España, Barcelona","España, Valencia, Gandía",Jaime Bou,Francisco Costa,"Clero,Jesuitas,Educación"
PSCR9596,Arxiu Històric de la Universitat de València,1758,particular,petición,"España, Valencia","España, Valencia, Gandía",Felipe Musoles,Francisco Costa,"Jesuitas,Dinero,Clero,Agricultura"
PSCR9597,Arxiu Històric de la Universitat de València,1758,particular,aviso,"España, Zaragoza, Alagón","España, Valencia, Gandía",Jaime Bou,Francisco Costa,"Clero,Jesuitas"
PSCR9598,Arxiu Històric de la Universitat de València,1758,particular,petición,"España, Zaragoza, Tarazona","España, Valencia, Gandía",Jaime Bou,Francisco Costa,"Clero,Jesuitas,Educación"
PSCR9599,Arxiu Històric de la Universitat de València,1761,particular,petición,"España, Tarragona, Tortosa","España, Valencia, Gandía",Pedro Sancho,Francisco Costa,"Clero,Jesuitas,Agricultura"
PSCR9600,Arxiu Històric de la Universitat de València,1761,particular,petición,"España, Barcelona, Manresa","España, Valencia, Gandía",Pedro Sancho,Francisco Costa,"Clero,Jesuitas"
PSCR9626,Archivo Histórico Provincial de Burgos,1790,familiar,instrucciones,"América, México, Veracruz",S.l.,Juan Ruiz de las Canales,Diego Gutiérrez Barguín,"Administración,Bienes,Censos,Familia"
PSCR9627,Archivo Histórico Provincial de Burgos,1790,familiar,instrucciones,"América, México, Veracruz",S.l.,José Fernández,Juan Fernández,"Familia,Administración,Bienes,Censos"
PSCR9628,Archivo Histórico de la Universidad de Valencia,1761,particular,petición,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Manuel Jaramillo y Contreras,"Confesión,Eucaristía,Agustinos,Sacrilegio,Convento"
PSCR9629,Archivo Histórico de la Universidad de Valencia,1761,particular,petición,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Manuel Jaramillo y Contreras,"Confesión,Sacrilegio,Convento,Agustinos"
PSCR9630,Archivo Histórico de la Universidad de Valencia,1761,particular,petición,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Manuel Jaramillo y Contreras,"Agustinos,Sacrilegio,Convento,Eucaristía,Honor,Fiesta religiosa"
PSCR9631,Archivo Histórico de la Universidad de Valencia,1761,particular,reproche,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Manuel Jaramillo y Contreras,"Convento,Agustinos,Eucaristía,Correspondencia"
PSCR9632,Archivo Histórico de la Universidad de Valencia,1761,particular,reproche,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Manuel Jaramillo y Contreras,"Convento,Sacrilegio,Confesión,Honor,Agustinos"
PSCR9633,Archivo Histórico de la Universidad de Valencia,1762,ami.,aviso,"España, Castellón, Peñíscola",S.l.,Mauricio Domenech,Joan de Alabart,"Salud,Enfermedad"
PSCR9634,Archivo Histórico de la Universidad de Valencia,1762,particular,petición,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Joan de Alabart,"Convento,Confesión,Confesor"
PSCR9635,Archivo Histórico de la Universidad de Valencia,1760-1765,particular,reproche,"España, Tarragona, Ulldecona",S.l.,Isabel María Antoli y Borrás,Joseph Roca,"Convento,Agustinos,Correspondencia,Confesión,Confesor"
PS4051,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correo,Correspondencia,Incautación,Liberalismo,Represión"
PS4052,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correo,Correspondencia,Ejército,Liberalismo,Represión"
PS4053,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,consejo,S.l.,"Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correo,Correspondencia,Familia,Liberalismo,Viajes"
PS4054,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correo,Correspondencia,Ejército,Liberalismo,Represión"
PS4055,Arquivo Nacional da Torre do Tombo,1828,ami.,consejo,S.l.,"Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Liberalismo,Represión"
PS4056,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",José Leite Ferreira,Manuel López,"Conspiración,Correo,Correspondencia,Liberalismo"
PS4057,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correo,Correspondencia,Ejército,Liberalismo,Represión"
PS4058,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Moncorvo",José Leite Ferreira,Luis Claudio de Oliveira Pimentel,"Conspiración,Correo,Correspondencia,Ejército,Liberalismo,Represión"
PS4059,Arquivo Nacional da Torre do Tombo,1827,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Liberalismo"
PS4060,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Ejército,Liberalismo,Represión"
PS4061,Arquivo Nacional da Torre do Tombo,1827,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Documentación,Incautación,Ejército,Liberalismo"
PS4062,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Documentación,Incautación,Ejército,Liberalismo"
PS4063,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Liberalismo,Represión"
PS4064,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Moncorvo",Ángel Muñoz,Luis Claudio de Oliveira Pimentel,"Conspiración,Correo,Correspondencia,Ejército,Liberalismo,Represión"
PS4065,Arquivo Nacional da Torre do Tombo,1827,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correo,Correspondencia,Ejército,Liberalismo,Francisco Espoz y Mina"
PS4066,Arquivo Nacional da Torre do Tombo,1827-1828,ami.,noticias,"Portugal, Pinhel, Almeida","Portugal, Lisboa",Ángel Muñoz,Manuel López,"Conspiración,Correspondencia,Documentación,Destrucción,Liberalismo,Represión"
PS4067,Arquivo Nacional da Torre do Tombo,1827,ami.,orden,"Portugal, Lisboa",S.l.,Pedro Nicanor González,Manuel López,"Conspiración,Correspondencia,Liberalismo"
PS4068,Arquivo Nacional da Torre do Tombo,1827,ami.,orden,"Portugal, Lisboa",S.l.,Pedro Nicanor González,Mateo Villaverde,"Conspiración,Correspondencia,Liberalismo"
PS4069,Arquivo Nacional da Torre do Tombo,1827,ami.,orden,"Portugal, Lisboa",S.l.,Pedro Nicanor González,Manuel López,"Conspiración,Correo,Correspondencia,Liberalismo,Traición"
PS4070,Arquivo Nacional da Torre do Tombo,1827,ami.,orden,"Portugal, Lisboa",S.l.,Pedro Nicanor González,Manuel López,"Conspiración,Correo,Correspondencia,Liberalismo,António José Claudino de Oliveira Pimentel"
PS4071,Arquivo Nacional da Torre do Tombo,1827,familiar,noticias,"Portugal, Lisboa",S.l.,Tomás López,Manuel López,"Asesinato,Conspiración,Correspondencia,Ejército,Liberalismo"
PS4072,Arquivo Nacional da Torre do Tombo,1827,ami.,queja,"Portugal, Lisboa",S.l.,Pedro Nicanor González,Manuel López,"Acusación,Asesinato,Conspiración,Defensa,Ejército,Liberalismo"
PS4073,Arquivo Nacional da Torre do Tombo,1827,ami.,queja,"Portugal, Lisboa",S.l.,Pedro Nicanor González,Manuel López,"Conspiración,Correspondencia,Exilio,Liberalismo,Represión"
PS4074,Arquivo Nacional da Torre do Tombo,1827,ami.,noticias,"Portugal, Vilanova","Portugal, Lisboa",Pedro Nicanor González,Manuel López,"Conspiración,Correspondencia,Ejército,Guerra,Liberalismo,Guerras liberales"
PS4075,Arquivo Nacional da Torre do Tombo,1826,ami.,noticias,S.l.,"Portugal, Moncorvo, Freixo de Espada à Cinta",Juan Caldas Montes,Manuel López,"Conspiración,Contrabando,Correspondencia,Exilio,Liberalismo,Represión"
PS4076,Arquivo Nacional da Torre do Tombo,1826,ami.,noticias,S.l.,"Portugal, Lisboa",Juan Caldas Montes,Manuel López,"Conspiración,Disturbios,Ejército,Exilio,Guerra,Liberalismo"
PS4077,Arquivo Nacional da Torre do Tombo,1826,ami.,noticias,S.l.,"Portugal, Lisboa",Juan Caldas Montes,Manuel López,"Conspiración,Correspondencia,Incautación,Ejército,Exilio,Liberalismo"
PS4078,Arquivo Nacional da Torre do Tombo,1826,ami.,consejo,S.l.,"Portugal, Lisboa",Juan Caldas Montes,Manuel López,"Conspiración,Correspondencia,Ejército,Exilio,Liberalismo,Recomendación"
PS4079,Arquivo Nacional da Torre do Tombo,1826,ami.,consejo,S.l.,"Portugal, Lisboa",Juan Caldas Montes,Manuel López,"Carlismo,Conspiración,Destierro,Exilio,Liberalismo,Rebelión"
PS4080,Arquivo Nacional da Torre do Tombo,1826,ami.,consejo,S.l.,"Portugal, Lisboa",Juan Caldas Montes,Manuel López,"Acusación,Conspiración,Correspondencia,Liberalismo,Reproches,Secretos"
PS4081,Arquivo Nacional da Torre do Tombo,1827,ami.,petición,"Portugal, Lisboa",S.l.,Juan Caldas Montes,Manuel López,"Conspiración,Ejército,Liberalismo"
PS4082,Arquivo Nacional da Torre do Tombo,1827,ami.,consejo,"Portugal, Lisboa",S.l.,Juan Caldas Montes,Manuel López,"Conspiración,Correspondencia,Documentación,Destrucción,Liberalismo"
PS4083,Arquivo Nacional da Torre do Tombo,1827,ami.,consejo,S.l.,"Portugal, Lisboa",Bernardo Peinador,Manuel López,"Conspiración,Correspondencia,Escritura,Instrumentos,Liberalismo"
PS4084,Arquivo Nacional da Torre do Tombo,1827,ami.,noticias,S.l.,"Portugal, Lisboa",Bernardo Peinador,Manuel López,"Conspiración,Correspondencia,Incautación,Escritura,Instrumentos,Liberalismo"
PS4085,Arquivo Nacional da Torre do Tombo,1828,ami.,noticias,S.l.,"Portugal, Lisboa",Bernardo Peinador,Manuel López,"Conspiración,Ejército,Liberalismo,Represión"
PS4086,Arquivo Nacional da Torre do Tombo,1826-1828,ami.,queja,S.l.,"Portugal, Lisboa",Manuel Fernández,Manuel López,"Conspiración,Correspondencia,Liberalismo,Represión"
PS4087,Arquivo Nacional da Torre do Tombo,1826-1828,ami.,queja,S.l.,"Portugal, Lisboa",Manuel Fernández,Manuel López,"Conspiración,Correspondencia,Deserción,Ejército,Enfermedad,Liberalismo"
PS4088,Arquivo Nacional da Torre do Tombo,1826-1828,ami.,noticias,S.l.,"Portugal, Santarém",Andrés Fernández,Manuel López,"Carlismo,Conspiración,Correspondencia,Ejército,Liberalismo,Represión"
PS5028,Archivo Histórico Nacional,1804,familiar,presenteación de disculpas,"España, Cáceres, Trujillo","España, Madrid",Lucía de Elías,Joaquín de Elías,Correspondencia
PS5029,Archivo Histórico Nacional,1800,familiar,noticias,"España, Cáceres, Trujillo","España, Madrid",Lucía de Elías,Joaquín de Elías,"Comercio,Cereales,Dinero"
PS5030,Archivo Histórico Nacional,1800,particular,noticias,"España, Cáceres, Trujillo","España, Madrid",José de Vega,Joaquín de Elías,"Escritura,Administración,Dinero,Educación,Textiles,Guerra de las Naranjas"
PS5059,Archivo de la Real Chancillería de Valladolid,1825,particular,queja,"España, Valladolid, La Seca",S.l.,Francisco Bayón,Valentín Calvo Antón,"Destierro,Mudanza"
PS5080,Archivo Histórico Nacional,1801,familiar,noticias,"España, Córdoba","España, Madrid",María Antonia de Godoy,Mariano de los Ríos Fernández de Córdoba,"Salud,Enfermedad,Matrimonio"
PS5081,Archivo Histórico Nacional,1800,familiar,petición,"España, Madrid","España, Córdoba",Mariano de los Ríos Fernández de Córdoba,Maria Antonia de Godoy,"Matrimonio,Salud,Familia"
PS5082,Archivo Histórico Nacional,1800,familiar,noticias,"España, Córdoba","España, Madrid",María Antonia de Godoy,Mariano de los Ríos Fernández de Córdoba,"Salud,Enfermedad,Matrimonio"
PS5083,Archivo Histórico Nacional,1800,familiar,noticias,"España, Córdoba","España, Madrid",María Antonia de Godoy,Mariano de los Ríos Fernández de Córdoba,"Matrimonio,Correspondencia"
PS5084,Archivo Histórico Nacional,1800,particular,petición,"España, Sevilla, Écija","España, Córdoba",Fernando Arias de Saavedra Vélez de Guevara,Maria Antonia de Godoy,"Matrimonio,Familia"
PS5085,Archivo Histórico Nacional,1801,familiar,protesta,"España, Madrid","España, Córdoba",Mariano de los Ríos Fernández de Córdoba,Maria Antonia de Godoy,"Matrimonio,Salud,Vivienda,Cuarentena"
PS5086,Archivo Histórico Nacional,1801,familiar,noticias,"España, Córdoba","España, Madrid",María Antonia de Godoy,Mariano de los Ríos Fernández de Córdoba,"Matrimonio,Enfermedad,Administración,Propiedades"
PS5087,Archivo Histórico Nacional,1801,familiar,noticias,"España, Córdoba","España, Madrid",María Antonia de Godoy,Mariano de los Ríos Fernández de Córdoba,"Administración,Matrimonio,Familia,Propiedades,Viajes"
PS5088,Archivo Histórico Nacional,1801,familiar,pedido,"España, Madrid","España, Córdoba",Mariano de los Ríos Fernández de Córdoba,Maria Antonia de Godoy,"Enfermedad,Familia,Nobleza"
PS5089,Archivo Histórico Nacional,1801,familiar,noticias,"España, Madrid","España, Córdoba",Mariano de los Ríos Fernández de Córdoba,María Antonia de Godoy,"Matrimonio,Cuarentena,Administración,Propiedades"
PS5090,Archivo Histórico Nacional,1801,familiar,información,"España, Córdoba","España, Madrid",María Antonia de Godoy,Mariano de los Ríos Fernández de Córdoba,"Hospital,Administración,Propiedades"
PS5123,Archivo de la Real Chancillería de Valladolid,1825,ami.,felicitación,S.l.,S.l.,José Dat,Santos Quintín Jiménez,"Rebelión,Monarquía,Libros"
PS5127,Archivo de la Real Chancillería de Valladolid,1803-1804,amor,excusa,S.l.,S.l.,Miguel Soldevilla,Petra García Lera,"Amor,Embarazo,Matrimonio,Familia,Correspondencia"
PS6024,Arquivo Nacional da Torre do Tombo,1829,particular,petición formal,"Portugal, Lisboa",S.l.,José Moro,Anónimo20,Prisión
PS6025,Arquivo Nacional da Torre do Tombo,1829,,petición,"Portugal, Lisboa",S.l.,José Moro,Anónimo21,Ayuda
PS6027,Arquivo Nacional da Torre do Tombo,1818,particular,petición,"Portugal, Lisboa",S.l.,Manuel Martínez de Santa Coloma,José Luís da Silva,"Robo,Administración"
PS6028,Arquivo Nacional da Torre do Tombo,1818,particular,información,"Portugal, Lisboa",S.l.,Ramiro de Castroviejo Isasi,José Luís da Silva,"Avisos,Ayuda,Justicia"
PS6029,Arquivo Nacional da Torre do Tombo,1816,,instrucciones,S.l.,S.l.,Anónimo29,Felisberto,Avisos
PS6030,Arquivo Nacional da Torre do Tombo,1815,amor,instrucciones,"Portugal, Lisboa","España, Badajoz, Villafranca de los Barros",Domingo Cortés,Isabel García,Ayuda
PS6031,Arquivo Nacional da Torre do Tombo,1815,ami.,instrucciones,"Portugal, Lisboa","España, Badajoz, Villafranca de los Barros",Domingo Cortés,Manuel Nabásquez,"Ayuda,Avisos"
PS6033,Arquivo Nacional da Torre do Tombo,1828,ami.,instrucciones,"Portugal, Lisboa","España, Cádiz",Juan,Juan Gómez,"Ayuda,Avisos"
PS6034,Arquivo Nacional da Torre do Tombo,1829,particular,petición,"Portugal, Lisboa",S.l.,José Moro,Anónimo20,"Viajes,Documentación"
PS6035,Arquivo Nacional da Torre do Tombo,1829,particular,queja,"Portugal, Lisboa",S.l.,José Moro,Anónimo36,"Prisión,Comunicación"
PS6036,Arquivo Nacional da Torre do Tombo,1829,ami.,agradecimiento,"Portugal, Lisboa",S.l.,Antonio,José Moro,"Viajes,Instrumentos,Música"
PS6037,Arquivo Nacional da Torre do Tombo,1829,ami.,información,"Portugal, Lisboa",S.l.,José Moro,Casimiro,"Correo,Comercio"
PS6038,Arquivo Nacional da Torre do Tombo,1829,particular,queja,S.l.,"Portugal, Lisboa",Anónimo31,José Moro,"Reproches,Amenazas"
PS6039,Arquivo Nacional da Torre do Tombo,1829,particular,petición,"Portugal, Lisboa, prisión de Belém",S.l.,José Moro,Anónimo35,"Correo,Prisión"
PS6040,Arquivo Nacional da Torre do Tombo,1829,particular,noticias,"Portugal, Lisboa",S.l.,Casimiro,José Moro,"Presentes,Viajes,Documentación"
PS6041,Arquivo Nacional da Torre do Tombo,1818,familiar,noticias,S.l.,S.l.,Anónimo38,Anónimo39,"Robo,Prisión,Ayuda,Cereales,Precios"
PS6059,Archivo Histórico Provincial de Orense,1825,familiar,aviso,"España, León, Puente de Domingo Flórez","España, Orense, El Barco de Valdeorras",Cosme de Camba,Cosme de Camba,"Familia,Prueba,Herencia"
PS6103,Archivo del Reino de Galicia,1812,particular,petición,"España, La Coruña",S.l.,Antonia de la Fuente,José Antonio Suárez de Pazos,"Ayuda,Dinero"
PS6104,Archivo del Reino de Galicia,1813,particular,garantía,"España, La Coruña",S.l.,Antonia de la Fuente,José Antonio Suárez de Pazos,Deudas
PS6105,Archivo del Reino de Galicia,1803-1813,familiar,información,"España, La Coruña, Santiago de Compostela","España, Pontevedra, La Estrada, Santiago de Tabeirós",Josefa Arceo de Velasco,Ana Josefa Gómez,"Dinero,Compraventa"
PS6106,Archivo del Reino de Galicia,1813,particular,presentación de disculpas,"España, Lugo, Santa Eulalia de Guilfrei",S.l.,Bernardino Velón Becerra,Ramón Pardo,"Documentación,Prueba,Dinero,Deudas"
PS6107,Archivo del Reino de Galicia,1802,particular,aviso,"España, Orense, Rabal","España, Orense, Villanueva",José Fernando Gutiérrez de Prado,Carlos Quiroga,"Viajes,Herencia,Deudas"
PS6112,Archivo del Reino de Galicia,1827,amor,noticias,"España, Cádiz","España, Pontevedra, San Miguel de Cora",Francisco de la Iglesia,Rosa de Carbia,"Herencia,Familia,Nacimiento,Bautismo,Compraventa"
PS6122,Archivo del Reino de Galicia,1824,particular,agradecimiento,S.l.,"España, La Coruña",Juan Boedo y Cardois,Benito Abad,"Préstamo,Ayuda,Deudas,Dinero"
PS6123,Archivo del Reino de Galicia,1826,particular,petición,"España, La Coruña, Santiago de Arteixo","España, La Coruña",Joaquina Cardois,Benito Abad,"Pobreza,Ayuda,Negocios,Viajes"
PS6125,Arquivo Nacional da Torre do Tombo,1830,particular,petición,"Portugal, Lisboa",S.l.,Francisco Antonio Martínez,Antonio Martínez,"Prisión,Cita,Educación"
